,id,key,sex
22634,8465,F/8465/246947/8465-246947-0026,F
19891,5750,M/5750/35690/5750-35690-0019,M
23192,831,M/831/130739/831-130739-0041,M
22739,7302,F/7302/86815/7302-86815-0052,F
5902,7635,F/7635/105661/7635-105661-0024,F
23119,6454,M/6454/93938/6454-93938-0007,M
22569,8465,F/8465/246940/8465-246940-0008,F
19568,1502,F/1502/122619/1502-122619-0052,F
20465,8238,F/8238/283452/8238-283452-0042,F
22430,39,F/39/121916/39-121916-0006,F
2170,7148,F/7148/7763/7148-7763-0034,F
16912,4813,M/4813/248641/4813-248641-0045,M
19312,1743,M/1743/142914/1743-142914-0027,M
10671,328,F/328/129766/328-129766-0035,F
6220,481,M/481/123719/481-123719-0039,M
22918,3259,F/3259/158083/3259-158083-0002,F
3565,445,M/445/123860/445-123860-0012,M
22564,4297,F/4297/13009/4297-13009-0061,F
22311,5104,M/5104/33407/5104-33407-0017,M
24677,8098,M/8098/278278/8098-278278-0018,M
5318,4160,F/4160/14187/4160-14187-0008,F
14106,3607,M/3607/29116/3607-29116-0029,M
12553,5514,F/5514/19192/5514-19192-0029,F
13854,4340,F/4340/15220/4340-15220-0097,F
18793,3440,F/3440/171009/3440-171009-0076,F
15271,233,M/233/134440/233-134440-0044,M
13908,1263,F/1263/139804/1263-139804-0028,F
6323,103,F/103/1240/103-1240-0016,F
28109,2691,F/2691/156755/2691-156755-0021,F
18513,4137,F/4137/11702/4137-11702-0026,F
13429,1841,F/1841/179183/1841-179183-0010,F
20225,6529,M/6529/62554/6529-62554-0051,M
24580,8098,M/8098/275181/8098-275181-0032,M
25033,1553,F/1553/140047/1553-140047-0050,F
11299,1246,F/1246/135815/1246-135815-0008,F
7175,1723,M/1723/141149/1723-141149-0032,M
26986,8226,M/8226/274371/8226-274371-0004,M
11690,3664,M/3664/178355/3664-178355-0007,M
18710,196,M/196/122150/196-122150-0019,M
27992,5393,F/5393/19219/5393-19219-0062,F
23482,4898,M/4898/28461/4898-28461-0034,M
25012,8419,M/8419/286676/8419-286676-0014,M
16131,5561,F/5561/41615/5561-41615-0020,F
3909,3436,M/3436/172171/3436-172171-0004,M
25832,5022,F/5022/29411/5022-29411-0004,F
27814,2289,M/2289/152253/2289-152253-0002,M
22133,2182,F/2182/181173/2182-181173-0026,F
3103,625,M/625/132118/625-132118-0043,M
18588,4137,F/4137/11701/4137-11701-0001,F
21085,460,M/460/172359/460-172359-0015,M
3402,118,M/118/124588/118-124588-0009,M
9164,4014,M/4014/186183/4014-186183-0015,M
9716,374,M/374/180299/374-180299-0000,M
12511,5514,F/5514/19192/5514-19192-0037,F
13775,7794,F/7794/295948/7794-295948-0005,F
8510,730,F/730/360/730-360-0024,F
8017,8975,F/8975/270782/8975-270782-0087,F
23976,8580,M/8580/287363/8580-287363-0016,M
14393,2391,F/2391/145015/2391-145015-0023,F
11249,163,M/163/122947/163-122947-0031,M
7795,2911,M/2911/12359/2911-12359-0020,M
19707,2416,F/2416/152139/2416-152139-0040,F
26569,298,F/298/126791/298-126791-0063,F
15730,6078,F/6078/54007/6078-54007-0037,F
4237,254,M/254/127705/254-127705-0004,M
4045,587,F/587/41619/587-41619-0019,F
20573,40,F/40/222/40-222-0042,F
26179,3723,M/3723/171631/3723-171631-0050,M
25179,2893,M/2893/139322/2893-139322-0009,M
11661,3664,M/3664/178366/3664-178366-0012,M
16331,3699,M/3699/175950/3699-175950-0003,M
447,2952,M/2952/407/2952-407-0002,M
13749,7794,F/7794/295955/7794-295955-0003,F
11399,1246,F/1246/124550/1246-124550-0038,F
3119,625,M/625/132118/625-132118-0027,M
25511,2159,M/2159/179157/2159-179157-0031,M
22100,2518,M/2518/154825/2518-154825-0050,M
13859,4340,F/4340/15220/4340-15220-0023,F
2256,2007,F/2007/149877/2007-149877-0042,F
11654,3664,M/3664/178366/3664-178366-0010,M
6314,103,F/103/1240/103-1240-0039,F
23282,831,M/831/130746/831-130746-0045,M
14880,1447,F/1447/17506/1447-17506-0034,F
1075,6531,F/6531/61334/6531-61334-0041,F
3326,7278,M/7278/246956/7278-246956-0024,M
7167,1723,M/1723/141149/1723-141149-0095,M
21707,3242,M/3242/67168/3242-67168-0039,M
419,2952,M/2952/408/2952-408-0001,M
26544,298,F/298/126791/298-126791-0040,F
13572,5463,M/5463/39173/5463-39173-0047,M
18141,2843,M/2843/152918/2843-152918-0002,M
27606,909,M/909/131045/909-131045-0006,M
8633,26,M/26/495/26-495-0066,M
9971,3240,M/3240/131231/3240-131231-0021,M
3186,426,F/426/122821/426-122821-0042,F
17809,6563,M/6563/63821/6563-63821-0015,M
1564,1081,M/1081/125237/1081-125237-0044,M
5116,1334,M/1334/135589/1334-135589-0094,M
8853,150,F/150/126112/150-126112-0036,F
25765,302,F/302/123516/302-123516-0003,F
7475,2817,F/2817/142371/2817-142371-0012,F
20560,40,F/40/222/40-222-0019,F
12766,5163,F/5163/18515/5163-18515-0022,F
3043,625,M/625/132112/625-132112-0002,M
9394,1867,M/1867/154071/1867-154071-0008,M
5398,7190,M/7190/90543/7190-90543-0045,M
13647,5463,M/5463/39174/5463-39174-0003,M
12298,3983,F/3983/5371/3983-5371-0034,F
3148,625,M/625/132118/625-132118-0021,M
17001,2136,M/2136/5147/2136-5147-0010,M
13479,2764,F/2764/36619/2764-36619-0040,F
13530,2764,F/2764/36617/2764-36617-0033,F
2386,5867,F/5867/48852/5867-48852-0004,F
10138,19,F/19/227/19-227-0043,F
11772,1992,F/1992/141719/1992-141719-0018,F
20111,4018,M/4018/107312/4018-107312-0013,M
2477,4406,M/4406/16882/4406-16882-0018,M
3340,7278,M/7278/246956/7278-246956-0017,M
13939,1263,F/1263/141777/1263-141777-0029,F
6719,311,M/311/124404/311-124404-0027,M
3115,625,M/625/132118/625-132118-0023,M
12266,887,F/887/123290/887-123290-0025,F
25281,6818,F/6818/76332/6818-76332-0036,F
1918,8312,F/8312/279791/8312-279791-0020,F
11616,5808,M/5808/54425/5808-54425-0025,M
24414,8014,F/8014/112586/8014-112586-0004,F
4501,60,M/60/121082/60-121082-0057,M
22502,4297,F/4297/13009/4297-13009-0059,F
23220,831,M/831/130739/831-130739-0008,M
28182,8063,M/8063/274115/8063-274115-0028,M
6299,481,M/481/123720/481-123720-0012,M
896,250,F/250/142276/250-142276-0055,F
3920,3436,M/3436/172162/3436-172162-0017,M
4809,2989,F/2989/138028/2989-138028-0002,F
26434,27,M/27/123349/27-123349-0012,M
20859,6385,F/6385/34655/6385-34655-0020,F
15179,5339,F/5339/14134/5339-14134-0035,F
128,6415,F/6415/116629/6415-116629-0016,F
2891,6437,M/6437/66173/6437-66173-0050,M
15646,6078,F/6078/54013/6078-54013-0003,F
13651,5463,M/5463/39174/5463-39174-0006,M
1348,3526,F/3526/176653/3526-176653-0032,F
28227,8063,M/8063/274117/8063-274117-0016,M
6353,103,F/103/1240/103-1240-0050,F
5288,4160,F/4160/11549/4160-11549-0022,F
1220,6848,M/6848/252323/6848-252323-0000,M
5883,7635,F/7635/105409/7635-105409-0003,F
24169,5390,M/5390/30096/5390-30096-0033,M
9464,1867,M/1867/154075/1867-154075-0017,M
4924,5322,M/5322/7679/5322-7679-0024,M
26155,3723,M/3723/171631/3723-171631-0060,M
12318,3983,F/3983/5371/3983-5371-0002,F
26,441,F/441/130108/441-130108-0032,F
25267,6818,F/6818/76332/6818-76332-0029,F
2807,1183,F/1183/133256/1183-133256-0017,F
23103,6454,M/6454/107462/6454-107462-0001,M
7184,1723,M/1723/141149/1723-141149-0086,M
13529,2764,F/2764/36617/2764-36617-0015,F
9533,200,F/200/124140/200-124140-0018,F
16704,1898,F/1898/145720/1898-145720-0008,F
12784,5163,F/5163/18515/5163-18515-0017,F
955,6476,F/6476/96661/6476-96661-0011,F
13179,7067,M/7067/76048/7067-76048-0060,M
25181,2893,M/2893/139322/2893-139322-0015,M
9611,8797,M/8797/294123/8797-294123-0067,M
12392,3983,F/3983/5331/3983-5331-0033,F
6505,1926,F/1926/143879/1926-143879-0012,F
6935,3214,M/3214/167602/3214-167602-0030,M
8545,730,F/730/358/730-358-0037,F
24830,3982,F/3982/178459/3982-178459-0055,F
10125,19,F/19/227/19-227-0041,F
1159,6531,F/6531/61334/6531-61334-0014,F
20739,3235,F/3235/11599/3235-11599-0028,F
20622,7517,F/7517/100429/7517-100429-0010,F
26278,911,M/911/128684/911-128684-0003,M
22789,7302,F/7302/86814/7302-86814-0023,F
25979,83,F/83/9960/83-9960-0047,F
9853,8051,F/8051/118101/8051-118101-0002,F
2754,7859,F/7859/102518/7859-102518-0024,F
10403,6081,M/6081/42010/6081-42010-0037,M
6572,8838,M/8838/298546/8838-298546-0036,M
14231,5049,M/5049/25947/5049-25947-0016,M
26744,3879,F/3879/173592/3879-173592-0007,F
26324,911,M/911/128684/911-128684-0017,M
23891,1235,M/1235/135883/1235-135883-0036,M
27903,2289,M/2289/152258/2289-152258-0027,M
13390,1841,F/1841/159771/1841-159771-0010,F
16459,4680,F/4680/16041/4680-16041-0019,F
4283,254,M/254/27760/254-27760-0016,M
14316,5049,M/5049/25947/5049-25947-0031,M
6163,1455,M/1455/134435/1455-134435-0032,M
25873,5022,F/5022/29405/5022-29405-0040,F
8730,4441,M/4441/76263/4441-76263-0020,M
17933,2836,F/2836/5355/2836-5355-0050,F
8859,150,F/150/132655/150-132655-0008,F
17940,2836,F/2836/5355/2836-5355-0040,F
3719,4195,F/4195/186237/4195-186237-0027,F
17803,6563,M/6563/63821/6563-63821-0046,M
11657,3664,M/3664/178366/3664-178366-0035,M
28200,8063,M/8063/274117/8063-274117-0028,M
15400,1578,F/1578/6379/1578-6379-0017,F
20778,3235,F/3235/28433/3235-28433-0010,F
24492,6000,F/6000/55211/6000-55211-0030,F
2456,4406,M/4406/16883/4406-16883-0008,M
5540,1116,F/1116/137572/1116-137572-0055,F
21662,3807,M/3807/4923/3807-4923-0020,M
18834,3440,F/3440/171006/3440-171006-0019,F
2070,7148,F/7148/59157/7148-59157-0025,F
8231,8468,F/8468/295198/8468-295198-0022,F
2000,8770,M/8770/295465/8770-295465-0031,M
38,441,F/441/130108/441-130108-0035,F
11392,1246,F/1246/124550/1246-124550-0013,F
12149,5456,M/5456/62014/5456-62014-0015,M
13005,8095,M/8095/274345/8095-274345-0012,M
16450,4680,F/4680/16041/4680-16041-0039,F
1305,3526,F/3526/176651/3526-176651-0002,F
9926,3240,M/3240/131231/3240-131231-0005,M
27456,7367,M/7367/86737/7367-86737-0072,M
15455,1578,F/1578/140049/1578-140049-0029,F
24450,8014,F/8014/112602/8014-112602-0013,F
15493,8088,M/8088/284756/8088-284756-0006,M
10678,328,F/328/129766/328-129766-0033,F
28247,8063,M/8063/274116/8063-274116-0033,M
21406,8609,M/8609/262281/8609-262281-0019,M
27154,8629,M/8629/261139/8629-261139-0053,M
18380,248,F/248/130652/248-130652-0019,F
22729,7302,F/7302/86815/7302-86815-0056,F
20816,6385,F/6385/220959/6385-220959-0019,F
4692,2989,F/2989/138035/2989-138035-0011,F
14260,5049,M/5049/25947/5049-25947-0122,M
4663,201,M/201/127786/201-127786-0052,M
18901,4397,M/4397/15666/4397-15666-0023,M
13868,4340,F/4340/15220/4340-15220-0018,F
731,5703,M/5703/47198/5703-47198-0042,M
26351,911,M/911/128684/911-128684-0049,M
4820,2989,F/2989/138028/2989-138028-0015,F
5060,1334,M/1334/135589/1334-135589-0102,M
20931,7511,F/7511/102419/7511-102419-0044,F
19752,2416,F/2416/152139/2416-152139-0011,F
10402,6081,M/6081/42010/6081-42010-0027,M
18810,3440,F/3440/171006/3440-171006-0014,F
10827,6147,F/6147/34607/6147-34607-0016,F
11606,5808,M/5808/54425/5808-54425-0035,M
21996,2518,M/2518/154826/2518-154826-0019,M
15796,226,F/226/131533/226-131533-0003,F
4948,2384,M/2384/152900/2384-152900-0032,M
17041,2136,M/2136/5143/2136-5143-0038,M
17209,5678,M/5678/43302/5678-43302-0011,M
16555,4680,F/4680/16042/4680-16042-0036,F
18851,4397,M/4397/15668/4397-15668-0023,M
27278,4088,F/4088/158077/4088-158077-0049,F
9831,8051,F/8051/295385/8051-295385-0021,F
4042,587,F/587/41619/587-41619-0020,F
25143,2893,M/2893/139310/2893-139310-0019,M
10564,8324,F/8324/286682/8324-286682-0045,F
8470,730,F/730/360/730-360-0015,F
16575,2196,F/2196/170151/2196-170151-0030,F
27707,1088,F/1088/129236/1088-129236-0001,F
16673,2196,F/2196/170379/2196-170379-0021,F
13752,7794,F/7794/295955/7794-295955-0005,F
612,6367,M/6367/74004/6367-74004-0018,M
19317,1743,M/1743/142914/1743-142914-0012,M
13968,1263,F/1263/138246/1263-138246-0012,F
13188,7067,M/7067/76047/7067-76047-0035,M
9163,8108,M/8108/274318/8108-274318-0029,M
22390,39,F/39/121914/39-121914-0051,F
6813,1624,M/1624/168623/1624-168623-0023,M
3515,118,M/118/121721/118-121721-0022,M
20440,8238,F/8238/283452/8238-283452-0011,F
27398,839,M/839/130898/839-130898-0040,M
13045,4830,M/4830/25898/4830-25898-0025,M
10817,6147,F/6147/34607/6147-34607-0005,F
22887,3259,F/3259/158083/3259-158083-0112,F
13976,1263,F/1263/138246/1263-138246-0004,F
11101,3857,M/3857/180923/3857-180923-0002,M
25182,2893,M/2893/139322/2893-139322-0038,M
16528,4680,F/4680/16026/4680-16026-0019,F
3594,4195,F/4195/186238/4195-186238-0014,F
546,7447,M/7447/91187/7447-91187-0038,M
21954,412,M/412/126975/412-126975-0050,M
15607,6078,F/6078/54013/6078-54013-0057,F
23047,322,F/322/124147/322-124147-0009,F
13858,4340,F/4340/15220/4340-15220-0044,F
27362,839,M/839/130898/839-130898-0068,M
13222,7067,M/7067/76047/7067-76047-0048,M
25629,4267,M/4267/287369/4267-287369-0012,M
28025,5393,F/5393/19219/5393-19219-0038,F
1209,6848,M/6848/252322/6848-252322-0023,M
9226,4014,M/4014/186176/4014-186176-0000,M
15861,4859,M/4859/29340/4859-29340-0023,M
17383,6181,M/6181/216552/6181-216552-0042,M
19132,3486,M/3486/166446/3486-166446-0004,M
6951,3214,M/3214/167602/3214-167602-0006,M
7847,2911,M/2911/7601/2911-7601-0019,M
11837,7402,M/7402/59171/7402-59171-0006,M
18288,248,F/248/130644/248-130644-0031,F
25071,1553,F/1553/140048/1553-140048-0038,F
22113,2182,F/2182/181173/2182-181173-0000,F
10293,211,F/211/122442/211-122442-0038,F
19649,2416,F/2416/152137/2416-152137-0010,F
2140,7148,F/7148/7763/7148-7763-0006,F
13736,7794,F/7794/295955/7794-295955-0021,F
27084,2436,M/2436/2481/2436-2481-0018,M
28308,8063,M/8063/274112/8063-274112-0036,M
23246,831,M/831/130746/831-130746-0034,M
16690,1898,F/1898/145702/1898-145702-0011,F
8076,8975,F/8975/270782/8975-270782-0042,F
2828,6437,M/6437/66172/6437-66172-0011,M
6284,481,M/481/123720/481-123720-0041,M
11202,163,M/163/122947/163-122947-0055,M
7776,2911,M/2911/12359/2911-12359-0025,M
17831,6563,M/6563/63821/6563-63821-0025,M
22188,2182,F/2182/150130/2182-150130-0027,F
425,2952,M/2952/408/2952-408-0000,M
3951,3436,M/3436/172162/3436-172162-0000,M
28,441,F/441/130108/441-130108-0029,F
7905,6925,M/6925/80680/6925-80680-0033,M
14692,7505,M/7505/83618/7505-83618-0001,M
23955,1235,M/1235/135887/1235-135887-0016,M
5996,1363,F/1363/135842/1363-135842-0012,F
11132,3857,M/3857/182317/3857-182317-0029,M
18015,696,F/696/93314/696-93314-0000,F
20623,7517,F/7517/100429/7517-100429-0020,F
15205,5339,F/5339/14133/5339-14133-0014,F
3974,587,F/587/54108/587-54108-0007,F
1618,1081,M/1081/128618/1081-128618-0012,M
2646,7264,M/7264/92314/7264-92314-0018,M
23776,8747,M/8747/293952/8747-293952-0017,M
20333,7078,F/7078/271888/7078-271888-0095,F
18067,2843,M/2843/152918/2843-152918-0053,M
11291,163,M/163/121908/163-121908-0002,M
1755,1963,F/1963/142776/1963-142776-0011,F
7527,2817,F/2817/142380/2817-142380-0013,F
11637,5808,M/5808/54425/5808-54425-0037,M
15117,3374,M/3374/298032/3374-298032-0019,M
2868,6437,M/6437/66172/6437-66172-0041,M
18770,3440,F/3440/171009/3440-171009-0039,F
4307,254,M/254/27760/254-27760-0013,M
9091,8108,M/8108/280359/8108-280359-0013,M
19423,6880,M/6880/216547/6880-216547-0111,M
2305,5867,F/5867/48852/5867-48852-0018,F
21807,3242,M/3242/8112/3242-8112-0043,M
22705,7302,F/7302/86815/7302-86815-0000,F
1611,1081,M/1081/125237/1081-125237-0009,M
15244,5339,F/5339/14133/5339-14133-0056,F
5225,4640,F/4640/19189/4640-19189-0035,F
26342,911,M/911/128684/911-128684-0090,M
11138,3857,M/3857/182315/3857-182315-0023,M
6747,311,M/311/124404/311-124404-0118,M
4107,4051,F/4051/11218/4051-11218-0052,F
13254,332,M/332/128985/332-128985-0068,M
14522,4853,F/4853/27671/4853-27671-0022,F
20434,8238,F/8238/283452/8238-283452-0026,F
5828,6836,M/6836/61803/6836-61803-0023,M
23936,1235,M/1235/135883/1235-135883-0048,M
17256,5678,M/5678/43303/5678-43303-0006,M
20595,7517,F/7517/100429/7517-100429-0026,F
3310,7278,M/7278/246956/7278-246956-0019,M
25460,2159,M/2159/179156/2159-179156-0000,M
17626,1737,F/1737/142397/1737-142397-0040,F
1796,1040,M/1040/133433/1040-133433-0015,M
3886,3436,M/3436/172171/3436-172171-0001,M
3820,3112,F/3112/9554/3112-9554-0001,F
5569,1116,F/1116/132851/1116-132851-0002,F
22198,2182,F/2182/150130/2182-150130-0020,F
165,6415,F/6415/111615/6415-111615-0031,F
23598,4481,F/4481/17498/4481-17498-0009,F
26882,8226,M/8226/274369/8226-274369-0032,M
21828,1098,F/1098/133695/1098-133695-0070,F
6692,311,M/311/124404/311-124404-0063,M
506,7447,M/7447/91186/7447-91186-0007,M
10811,6147,F/6147/34607/6147-34607-0026,F
13122,4830,M/4830/25904/4830-25904-0035,M
3905,3436,M/3436/172171/3436-172171-0046,M
17657,405,M/405/130894/405-130894-0047,M
7675,7178,F/7178/34645/7178-34645-0020,F
21540,3168,M/3168/173564/3168-173564-0038,M
6871,1624,M/1624/142933/1624-142933-0013,M
8169,2514,M/2514/149482/2514-149482-0024,M
20107,4018,M/4018/107312/4018-107312-0006,M
1255,6848,M/6848/76049/6848-76049-0001,M
16928,2136,M/2136/5140/2136-5140-0028,M
10273,211,F/211/122442/211-122442-0068,F
15423,1578,F/1578/6379/1578-6379-0018,F
6905,3214,M/3214/167607/3214-167607-0025,M
28197,8063,M/8063/274115/8063-274115-0014,M
6389,103,F/103/1241/103-1241-0022,F
24328,2002,M/2002/139469/2002-139469-0101,M
22445,39,F/39/121916/39-121916-0023,F
13600,5463,M/5463/39173/5463-39173-0003,M
6576,8838,M/8838/298546/8838-298546-0007,M
18781,3440,F/3440/171009/3440-171009-0033,F
15541,8088,M/8088/284756/8088-284756-0030,M
10102,4214,F/4214/7146/4214-7146-0062,F
17245,5678,M/5678/43303/5678-43303-0020,M
24065,5390,M/5390/24512/5390-24512-0020,M
13869,4340,F/4340/15220/4340-15220-0034,F
11636,5808,M/5808/54425/5808-54425-0054,M
11581,5808,M/5808/48608/5808-48608-0049,M
10421,6081,M/6081/42010/6081-42010-0004,M
25292,6818,F/6818/68772/6818-68772-0021,F
14900,1447,F/1447/17506/1447-17506-0027,F
19903,5750,M/5750/35690/5750-35690-0015,M
14930,1447,F/1447/130552/1447-130552-0001,F
18650,196,M/196/122152/196-122152-0012,M
221,6415,F/6415/100596/6415-100596-0035,F
20208,6529,M/6529/62554/6529-62554-0052,M
12547,5514,F/5514/19192/5514-19192-0039,F
26216,3723,M/3723/171115/3723-171115-0034,M
6182,481,M/481/123719/481-123719-0002,M
14962,1447,F/1447/130551/1447-130551-0010,F
28224,8063,M/8063/274117/8063-274117-0011,M
9749,374,M/374/180298/374-180298-0024,M
2645,7264,M/7264/92314/7264-92314-0015,M
10916,1594,M/1594/135914/1594-135914-0005,M
15146,5339,F/5339/14134/5339-14134-0005,F
25299,6818,F/6818/68772/6818-68772-0019,F
9904,8051,F/8051/119902/8051-119902-0033,F
5727,6836,M/6836/76549/6836-76549-0000,M
27646,909,M/909/131044/909-131044-0012,M
5220,4640,F/4640/19187/4640-19187-0026,F
21690,3242,M/3242/67168/3242-67168-0006,M
16408,3699,M/3699/47246/3699-47246-0019,M
1128,6531,F/6531/61334/6531-61334-0120,F
14024,7226,M/7226/86964/7226-86964-0030,M
28437,8425,M/8425/287387/8425-287387-0026,M
18988,4788,M/4788/94904/4788-94904-0014,M
10687,328,F/328/129766/328-129766-0008,F
492,7447,M/7447/91186/7447-91186-0010,M
9866,8051,F/8051/118101/8051-118101-0029,F
25880,5022,F/5022/29405/5022-29405-0042,F
11874,7402,M/7402/90848/7402-90848-0017,M
16102,5561,F/5561/41616/5561-41616-0028,F
10156,19,F/19/227/19-227-0056,F
25984,83,F/83/11691/83-11691-0024,F
7827,2911,M/2911/7601/2911-7601-0034,M
3904,3436,M/3436/172171/3436-172171-0041,M
14874,1447,F/1447/17506/1447-17506-0001,F
3038,4362,F/4362/15663/4362-15663-0010,F
22123,2182,F/2182/181173/2182-181173-0024,F
18448,8123,F/8123/275209/8123-275209-0026,F
27826,2289,M/2289/152257/2289-152257-0000,M
20101,4018,M/4018/107312/4018-107312-0017,M
11266,163,M/163/122947/163-122947-0039,M
21605,3807,M/3807/4955/3807-4955-0001,M
369,2952,M/2952/410/2952-410-0056,M
27513,7367,M/7367/86737/7367-86737-0059,M
72,441,F/441/128988/441-128988-0035,F
24696,7059,F/7059/88364/7059-88364-0009,F
2818,1183,F/1183/133256/1183-133256-0007,F
17264,5678,M/5678/43303/5678-43303-0000,M
16570,2196,F/2196/170151/2196-170151-0022,F
16785,1898,F/1898/145724/1898-145724-0036,F
18346,248,F/248/130697/248-130697-0029,F
15170,5339,F/5339/14134/5339-14134-0050,F
7643,7178,F/7178/34645/7178-34645-0031,F
4577,201,M/201/122255/201-122255-0016,M
8116,2514,M/2514/149482/2514-149482-0104,M
23849,1235,M/1235/135884/1235-135884-0014,M
15510,8088,M/8088/284756/8088-284756-0038,M
423,2952,M/2952/408/2952-408-0008,M
22782,7302,F/7302/86814/7302-86814-0017,F
11013,2910,F/2910/131096/2910-131096-0063,F
28141,2691,F/2691/156750/2691-156750-0027,F
10428,6081,M/6081/42010/6081-42010-0022,M
18553,4137,F/4137/11702/4137-11702-0032,F
16560,4680,F/4680/16042/4680-16042-0030,F
15224,5339,F/5339/14133/5339-14133-0007,F
20197,6529,M/6529/62554/6529-62554-0050,M
7031,1034,M/1034/121119/1034-121119-0067,M
8825,150,F/150/126112/150-126112-0013,F
16297,78,M/78/368/78-368-0027,M
21652,3807,M/3807/4923/3807-4923-0000,M
5681,458,M/458/126305/458-126305-0008,M
17971,696,F/696/92939/696-92939-0004,F
18073,2843,M/2843/152918/2843-152918-0020,M
14917,1447,F/1447/130552/1447-130552-0007,F
26094,5688,F/5688/41232/5688-41232-0020,F
25362,89,F/89/218/89-218-0017,F
6486,1926,F/1926/147987/1926-147987-0021,F
10343,211,F/211/122425/211-122425-0027,F
3857,3436,M/3436/172171/3436-172171-0036,M
3750,3112,F/3112/9555/3112-9555-0073,F
22765,7302,F/7302/86815/7302-86815-0047,F
12878,6064,F/6064/56165/6064-56165-0023,F
28304,8063,M/8063/274112/8063-274112-0039,M
11681,3664,M/3664/178366/3664-178366-0025,M
23113,6454,M/6454/93938/6454-93938-0025,M
13264,332,M/332/128985/332-128985-0014,M
6017,1363,F/1363/139304/1363-139304-0013,F
3252,426,F/426/122822/426-122822-0008,F
16844,4813,M/4813/248638/4813-248638-0022,M
24636,8098,M/8098/278252/8098-278252-0018,M
7828,2911,M/2911/7601/2911-7601-0015,M
5914,7635,F/7635/105661/7635-105661-0003,F
12995,8095,M/8095/274345/8095-274345-0010,M
23566,4481,F/4481/17499/4481-17499-0032,F
22196,2182,F/2182/150130/2182-150130-0022,F
